I-O 1 Günlüðü -  -  / 16:24:55
Süre (Sn)	DO1-1	DI1-1	DO1-2	DI1-2	DO1-3	DI1-3	DO1-4	DI1-4	DO1-5	DI1-5	DO1-6	DI1-6	DO1-7	DI1-7	DO1-8	DI1-8	AI1-1	AI1-2	AI1-3
0		1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0				
1		1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0				
2		0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0				
3		0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0				
4		0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0				
5		0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0				
6		0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0				
7		0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0				
8		0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0				
9		0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0				
10		0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0				
11		1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0				
12		1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0				
13		1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0				
14		1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0				
15		1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0				
16		1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0				
17		1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0				
18		1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0				
19		1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0				
20		1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0				
21		1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0				
22		1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0				
23		1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0				
24		1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0				
25		1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0				
26		1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0				
27		1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0				
